	ACK-F1	ACK-F2	ACK-F3	ACK-M1	ACK-M2	ACK-M3	Cig-F1-L	Cig-F13-H	Cig-F14-H	Cig-F15-H	Cig-F2-L	Cig-F3-L	Cig-F7-M	Cig-F8-M	Cig-M1-L	Cig-M13-H	Cig-M14-H	Cig-M15-H	Cig-M2-L	Cig-M3-L	Cig-M7-M	Cig-M8-M	Cig-M9-M	EL-F1-L	EL-F13-H	EL-F14-H	EL-F15-H	EL-F3-L	EL-F6-L	EL-F7-M	EL-F8-M	EL-F9-M	EL-M1-L	EL-M13-H	EL-M14-H	EL-M15-H	EL-M2-L	EL-M3-L	EL-M7-M	EL-M8-M	EL-M9-M
Dethiosulfatibacter	0.0	0.0	0.0	7.924106008466071e-08	1.66921959117887e-07	0.0	0.0	8.10944036452757e-08	7.7041352270117e-08	0.0	0.0	8.92097792066319e-08	2.5521881275837497e-07	0.0	0.0	0.0	0.0	9.27282115217664e-08	0.0	0.0	0.0	0.0	0.0	3.87840496569677e-08	2.8610310676122104e-07	0.0	0.0	7.86194526692105e-08	5.951748774155779e-07	9.02600671733243e-08	0.0	0.0	1.6811385628643698e-07	0.0	1.23492675688336e-07	0.0	0.0	0.0	0.0	9.260063802720959e-07	0.0
Dethiosulfovibrio	1.5576649944036902e-07	0.0	0.0	0.0	4.81127999810381e-07	0.0	0.0	0.0	1.26891639033134e-07	0.0	1.8264806197745897e-07	0.0	7.53676470237149e-08	0.0	6.36072567006766e-08	0.0	2.5053954940699803e-07	2.2909322846553998e-07	7.23922820468841e-08	0.0	7.52740103226807e-08	0.0	6.767381377662171e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.08358609114129e-08	1.37160970429993e-07	0.0	0.0	1.01699850566865e-07	0.0	0.0	0.0	0.0	0.0	1.39819430161463e-07
Dialister	4.76525387379008e-06	4.00428525360626e-06	1.05466140622183e-06	3.68244543406501e-06	2.24268769106512e-06	1.04173273821933e-06	3.5098370585416604e-06	4.74895729083976e-06	1.9562627307077497e-06	1.47854004419115e-06	1.42322629973664e-06	7.77247092815414e-07	2.6199170112276896e-07	1.1265888195995698e-05	4.94470524168302e-06	1.74040274796375e-05	1.4971023579834e-06	1.99984259296617e-06	3.3188637637571e-05	2.4489226055983498e-05	1.1051739171051201e-06	2.42128870151971e-06	1.82843128429528e-06	2.38849420101845e-06	3.91222835645095e-06	1.8816436836064497e-05	7.146497876217439e-06	2.68868266223474e-06	1.24362077388841e-06	3.6158234960360297e-06	1.6072325929331998e-06	2.1189581254900297e-06	3.91278422164066e-05	8.01526882184358e-06	2.72629079945732e-06	5.09936449089242e-06	5.8492760821296e-06	2.23475753013895e-06	1.56797217696875e-05	3.30642843940067e-06	1.28325863346014e-05
Dielma	6.5046831430789e-06	5.07948594807949e-06	2.52858496825586e-06	4.8186869729697e-06	7.59849870310531e-06	3.83443828758839e-06	5.53361844168671e-06	1.10932415416693e-05	7.907170055498e-06	4.09613267744072e-06	1.6694075893323903e-05	4.29376600856635e-06	4.20341114104799e-07	8.12371406278239e-06	5.612313860058159e-06	1.25215350552003e-06	3.03086350441818e-06	4.30924924406079e-06	5.76520352824686e-06	3.4837143218102204e-06	2.77241209922633e-06	2.8361092096793303e-06	3.1513284764387298e-06	9.62611037714542e-06	1.52442378136595e-05	1.20534754175625e-05	4.5067173286438905e-06	3.42657777996482e-06	2.0510358689974097e-06	5.9762043586820805e-06	7.15167088777084e-06	7.918170464517081e-06	9.90617962355601e-06	3.6269267900318e-06	4.00272473757803e-06	5.72655024298925e-06	4.056913951704e-06	1.81192906236387e-05	9.24911298054366e-06	4.9170418616050905e-06	6.04723779499355e-06
Dorea	0.000654794481725675	0.000762629967245566	0.0006452799976711219	0.0012393290607531	0.000610104108667228	0.00060716485014937	0.00122651910688513	0.00117965288159548	0.000549337821432249	0.0018306349755926698	0.000309414763140406	0.000648422925554717	0.000535185176105947	0.000716028764060679	0.0006156683898550179	0.0005323422815649361	0.000455147716470157	0.00043767105084062	0.0009258516787198461	0.0005612442205272481	0.000445029188978151	0.0008627681645988049	0.000492200317965381	0.000722283125334879	0.00134420639086874	0.00227818051805726	0.000990226069276513	0.000439799340837296	0.000493292195851968	0.00195568672069644	0.000963356911815618	0.0013799832011562301	0.00100209514041175	0.00254319807543223	0.000945279865788576	0.00113987609750284	0.000394622509209232	0.000634846457121099	0.00130769099564554	0.0007680945010830769	0.00130710003925711
Drancourtella	0.00012599288611463703	0.000101059616855436	9.18372366349513e-05	0.000183132680561365	0.000111028761300999	0.00011704434268156899	0.000227267126498762	0.000230823955142398	0.000136425595307497	0.00015095973009705702	6.96724739596014e-05	0.000145253218889555	0.000118669427478048	0.000132463117223431	0.000101937911227641	8.345402801648291e-05	8.69316353028472e-05	9.601140144354541e-05	9.41151982466299e-05	9.853990079714041e-05	0.000103596580184688	0.000125988507766757	7.88639127309216e-05	0.000183442253109275	0.000148105673265214	0.000312963506433648	0.00019047159500243702	0.00010040606957793101	7.65950902529447e-05	0.00021795531970522902	0.000166381222031849	0.000210035560711093	0.00015544521454434	0.00021636550784906298	0.00028954696625045	0.000177052582317313	4.58970104879692e-05	0.00011299369812284199	0.000201782839744607	0.000140240402011381	0.000143341162011661
Dubosiella	2.65186434395984e-06	1.31149199834142e-06	5.54132640133659e-07	1.3715216297781602e-06	5.33147157996906e-07	2.00160675423172e-06	1.2014595884745e-06	4.4566373654910095e-07	7.854189323217171e-06	4.4460507439285497e-07	1.0213461373007699e-07	5.814090150205221e-07	2.61505625127087e-07	1.28015372386533e-06	1.6869809093281698e-07	9.90933996351175e-07	4.6979329761757e-07	5.09092002759974e-07	8.29990639376485e-07	4.00463618296017e-07	2.8779968596125004e-07	6.92961355535511e-07	3.5684082946729794e-08	2.63869492613237e-06	2.5959282872493e-06	4.6532966380705806e-06	4.23063489071552e-06	4.5985190887150004e-07	4.75408504233642e-07	3.26993744902352e-06	1.19839717843733e-06	2.44461387548708e-06	2.17474865754778e-06	6.989449233412379e-07	2.45532496368574e-07	2.14016383821937e-07	2.6362156320217702e-06	1.10302707157052e-06	7.30749228076073e-07	3.4238924815808103e-07	7.9432880979385e-07
Duodenibacillus	0.0	0.0	6.88538826809369e-08	5.9324857817392996e-08	3.54076882977337e-07	1.1641812680646799e-06	5.843677133037231e-08	2.32730819730649e-07	3.2684210053989e-07	0.0	0.0	0.0	1.94128787788357e-07	0.0	1.63836873319925e-07	0.0	7.15381319055367e-07	7.867848250331691e-07	0.0	1.0788848767403e-06	7.755504093851949e-07	8.957787380006279e-07	7.48277291982831e-07	1.2808919974282e-06	0.0	0.0	2.01960718459085e-07	0.0	0.0	0.0	1.4574950679482e-06	5.29940113024971e-07	2.3226256460626103e-07	0.0	3.75697414474483e-07	3.00575317920634e-07	1.17970399668393e-06	1.10498182155943e-06	0.0	2.6116511803157e-07	1.8007047823824698e-07
Dysgonomonas	1.8433285066422001e-06	3.2373290333696702e-06	3.2189190153338e-07	2.86116087602643e-06	6.37783091370618e-06	5.86660864052025e-06	4.1121786907438e-06	3.91024155272992e-06	1.2405315378458e-06	4.6503830509214896e-07	3.97067427991126e-06	4.0626394362756205e-06	1.61773989823631e-07	2.20741713289944e-06	1.02325855677248e-05	1.38922488313205e-07	3.8795002935195395e-06	3.60204310177989e-06	6.33839479675091e-07	3.2028951536222198e-06	1.12008647402123e-05	6.7334378238842e-06	4.82131673956601e-06	7.68131942284982e-06	9.700585104730949e-07	9.547445619406478e-07	1.82594622168488e-07	2.6557889352425e-06	2.9758743870778897e-07	1.19845311413469e-06	1.09925697641866e-05	2.9209688863307097e-06	2.97429802405998e-06	2.45815919167903e-07	6.1021903761569506e-06	4.86676430747956e-06	3.01857690520201e-06	2.11062462285954e-06	2.33137918708817e-06	1.32172978967e-06	2.9107870097735697e-06
Edwardsiella	0.0	0.0	0.0	0.0	1.5374390971384402e-07	0.0	0.0	5.97537711070453e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68376075721786e-07	0.0	0.0	1.81162337213468e-07	0.0	7.18074374594517e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.54841709737507e-07	0.0	0.0	1.92932212074915e-07	1.45134636434141e-07	1.2223708196102301e-06	0.0	2.26801286711626e-07	0.0
Eggerthella	6.525927911024301e-05	3.6989848413138e-05	8.8040027408957e-05	3.72302036798452e-05	5.420125042032271e-05	1.81209549169618e-05	4.80765388980855e-05	2.34870094581823e-05	7.24449989178144e-05	0.00010397101613556	4.648151295882271e-05	4.96852039516434e-05	8.07702694334764e-05	7.80637696979606e-05	1.58360545840738e-05	7.80649477558682e-05	1.75808245929522e-05	1.60920412044367e-05	9.06405894176699e-05	3.0360747305116603e-05	1.89882913033308e-05	3.8053158284820705e-05	2.7955756359054102e-05	1.72591601931887e-05	0.00012100806537654099	8.33265021347567e-05	9.31377695113644e-05	0.000116835396806545	8.687022766445379e-05	8.51690100337115e-05	4.14248905507341e-05	4.35996817768762e-05	7.678993380714359e-05	8.4414837460893e-05	2.70386634334219e-05	3.9392942360557106e-05	1.3845486575810199e-05	1.6989979745415198e-05	4.24150412184459e-05	4.37802477517756e-05	6.65400961393207e-05
Eggerthia	2.88547654978782e-06	7.96253062108866e-07	0.0	9.039323656025292e-07	9.975694320166461e-08	2.80559230413747e-06	1.98973893542387e-06	7.33567553961954e-07	5.088407799177949e-07	6.51739827191239e-07	1.3678489222981502e-07	3.2084484016030304e-07	4.0216408398511206e-07	7.738831497288991e-07	7.96926490168426e-06	4.2443551395126097e-07	1.06124707757343e-06	5.044188034864529e-07	5.4214484352292094e-08	1.66763124995632e-06	5.23262711350214e-06	9.582617929528661e-06	1.15452371372395e-06	1.56405862506704e-06	1.13881860675971e-06	3.47496509345465e-06	1.1044319914008601e-06	2.41284082041607e-06	1.048766303816e-07	3.62363486417305e-06	1.8721972423307399e-06	3.30048814533472e-06	6.473520763755331e-07	6.095056057689649e-07	5.01030981089381e-07	6.474224131453029e-07	6.585951494577729e-07	6.02717409583439e-07	5.12148761497773e-07	1.2777743804818301e-05	5.58247589529994e-06
Eisenbergiella	3.73203064710236e-05	6.136022818313791e-05	3.83949733037271e-05	9.634775484334341e-05	3.31590934583289e-05	4.85716961664358e-05	7.897811008428609e-05	0.00011748972755526298	4.64301824820777e-05	6.42601743357741e-05	2.63382802905734e-05	9.152752285546e-05	9.749736191973759e-05	4.59189880985284e-05	5.15512569163808e-05	1.24586173348388e-05	4.36509544069426e-05	3.84787479242719e-05	4.54885253696731e-05	5.24571271224428e-05	5.9538049946118894e-05	6.07036550795682e-05	4.4316226674519704e-05	7.989577800168149e-05	3.5052569656874605e-05	0.00010680138992538	4.50036306637075e-05	2.92257099463474e-05	4.48709387106908e-05	9.050398589757309e-05	7.67703295112759e-05	8.37410370295499e-05	6.3369103338552e-05	0.000101877371248819	0.000106533453474497	8.743425808577991e-05	1.79293391961877e-05	5.0154083382848404e-05	0.00011058019228020901	7.32520780677824e-05	6.89382409657776e-05
Eisenibacter	0.0	1.40006886884131e-07	0.0	0.0	2.68248041002721e-07	3.3499500093115003e-07	0.0	0.0	0.0	0.0	4.88210228556102e-07	0.0	0.0	2.49990294490738e-06	0.0	0.0	2.00904355656555e-07	0.0	0.0	0.0	0.0	1.3943725638689e-07	0.0	1.58043470311888e-07	0.0	0.0	0.0	2.0767402591866898e-07	0.0	0.0	1.29642418442832e-07	0.0	1.61377529813959e-07	0.0	0.0	0.0	2.92214088173599e-07	1.0955210175752099e-07	0.0	0.0	1.12119354374758e-07
Elusimicrobium	3.91470770849623e-05	0.000105949089810051	4.5272563766128104e-05	5.453863271204871e-05	0.000490233657789111	0.00103468051649143	0.00048794529321068603	0.000406492569718885	8.38143840806266e-05	2.0450695729155302e-05	1.7043763517832e-05	0.000222010682729139	3.69215883707312e-05	0.000105780476030167	0.000111317508509419	1.6755359062538198e-05	7.755093958709e-05	0.000287467786812716	0.000176267837331974	0.000157869233228204	0.000528914044199994	0.000182976474495729	0.000311056421016031	0.000286136969543875	1.6559411878716597e-05	8.61965783350223e-06	1.10989853595615e-05	2.62371387912091e-05	2.14395416560029e-05	0.000247965627409644	4.75693580817743e-05	0.000133024065677284	0.0011381360442394401	1.0725784146042e-05	8.17906925672621e-05	0.00037655066146589705	9.898927591452171e-05	0.000535777458490676	5.926987600297161e-05	0.00014218066707061	0.000350486387456211
Emergencia	0.000251820171508578	7.92558377365309e-05	4.1744421860035496e-05	0.00010884049607928199	0.000124590302681012	0.00012213481580195302	0.000121485020467853	0.000128008702408801	0.00011274872830316201	0.00013512180688166002	6.93202876448468e-05	3.9392005887646e-05	3.837678911362821e-05	0.000101844849314913	0.000112573356301295	2.75534750019502e-05	8.594558041684781e-05	7.48207082511991e-05	5.80886995321333e-05	0.000231187477006067	5.80206788599285e-05	0.00014673325681353102	0.000101472993627041	0.000213202110659908	0.00033461821557157	0.000194991602810155	9.92921712561722e-05	1.4782941998236901e-05	5.399277603473979e-05	0.00011985632904306498	9.51358267291442e-05	0.00021174608624265	0.00027663397349893	9.151980547231079e-05	9.54541472257044e-05	0.000235337942170693	0.000121292910125157	0.000121941333293499	0.000218747291494476	0.000151842980828891	0.000315547207004837
Empedobacter	1.3240152452431299e-06	2.4734550016196498e-06	0.0	4.93055484971222e-07	6.49140952125118e-07	5.81916615905574e-07	1.45702349850395e-06	0.0	3.59526310593879e-07	0.0	5.63503094915643e-06	3.46926919136902e-06	0.0	3.51715700964876e-06	2.05558500862385e-06	0.0	0.0	0.0	4.1022293159900997e-07	1.4780327615416602e-07	2.985869076133e-06	8.21130509833909e-07	3.6750640537026495e-06	1.52981529202484e-06	0.0	3.63824349794555e-07	0.0	3.66890779122982e-06	1.3226108387012802e-07	1.40404548936282e-07	3.81724898748339e-06	6.477045825860759e-07	0.0	1.8026500738979499e-07	9.60498588687058e-07	6.51682138564158e-07	0.0	6.4514015479429e-07	0.0	0.0	0.0
Emticicia	0.0	1.72566628019976e-07	0.0	2.57994149112849e-07	1.35866710909908e-07	0.0	0.0	0.0	0.0	0.0	0.0	2.90450443928569e-07	0.0	0.0	0.0	1.7123004373488e-07	1.2381314941624902e-07	0.0	0.0	0.0	4.4639238679729204e-07	0.0	5.01651817239492e-07	0.0	0.0	0.0	0.0	3.83955466524051e-07	1.3841276218966901e-07	0.0	0.0	0.0	0.0	0.0	6.03103764989548e-07	0.0	1.2825851591854301e-07	1.35029334724386e-07	0.0	2.0042904407073898e-07	1.38193622834004e-07
Endomicrobium	1.47707600734671e-07	0.0	0.0	0.0	1.0012128970967801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9576687531438399e-07	1.95344253142386e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4885633639260495e-08	0.0	0.0	3.68651517025309e-08	0.0	0.0	1.13187157749756e-07
Enorma	4.29779588415604e-05	5.17397037704727e-06	1.1092828244216099e-05	1.0326218002578699e-05	3.30069090963917e-05	1.0968166063715302e-05	7.937322337962939e-06	1.22620566245159e-05	3.49371031491615e-05	1.06932451525733e-05	2.1526051640692e-06	4.24003980067537e-06	1.9599131925393302e-05	7.73116576104112e-06	1.2462508899397302e-05	1.9766758387361604e-05	6.521520889192591e-06	1.06084964900265e-05	2.24412452516939e-05	2.7091398041970998e-05	3.7151266258284403e-06	1.6835928416715398e-05	7.120685361584959e-06	1.0289039142330901e-05	1.7706780190593e-05	3.50686054070814e-05	2.23641715370802e-05	6.97668434701042e-06	2.89448296836763e-05	4.1324435142326705e-05	1.7894082649191003e-06	1.3611108257155699e-05	6.664952217953471e-05	3.3145728779094705e-05	8.41182789054124e-06	2.5968071926714103e-05	1.17909601461575e-05	1.17149335084631e-05	2.41976208840131e-05	3.31455364524539e-05	3.39725447808263e-05
Enteractinococcus	0.0	6.345089295415749e-08	0.0	0.0	4.97655102790036e-07	1.2352003639505101e-07	0.0	0.0	0.0	0.0	0.0	0.0	5.98714952992128e-08	0.0	0.0	3.2152366290828994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79319630031875e-08	0.0	0.0	0.0	2.5990169319457597e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enterobacter	0.0	5.45615073886688e-08	2.84022266058865e-07	1.35754703497612e-07	1.29012848752258e-06	1.93256440706648e-07	0.0	1.73451918907951e-06	0.0	1.1540472644749999e-07	0.0	9.1833596242121e-08	2.3552389694910897e-07	4.15630423934334e-08	9.63938716402012e-07	0.0	2.48172986974494e-07	0.0	0.0	0.0	4.4737789369090604e-07	3.03043503337882e-07	5.60175442690339e-07	9.102747099604799e-07	6.38122125374292e-07	8.51166456886736e-06	2.3188591681483302e-07	2.0232947378105602e-07	5.251543036019809e-07	5.400174959087781e-08	2.49589356873914e-07	1.2536217727472399e-08	3.6816629350680103e-07	0.0	0.0	3.22181179804098e-07	8.16701879914771e-07	6.55126974881188e-06	0.0	1.225343539876e-06	1.6506460505172698e-07
Enterococcus	9.28591584200927e-05	7.92052612978495e-05	0.00010383411958376899	0.000263203609770819	9.817456042929359e-05	0.000181357633940794	0.000131095894853082	0.000143714857002572	9.223061971316401e-05	8.82979031087465e-05	5.78525536338094e-05	6.37635171535854e-05	0.00015089887249848002	4.9859273542163e-05	5.6873654175516196e-05	3.6918791178764005e-05	9.45738491254132e-05	0.00010174559551998	5.7593778209112e-05	7.02509124007692e-05	7.96925037265464e-05	9.02939079363437e-05	5.61228942489947e-05	0.000135880416872778	8.95750260917427e-05	0.000152188890683097	0.000172607333302533	0.00011659231519389599	4.67029338886264e-05	0.00015725589711327098	0.000131731126274209	0.00014805756826923502	0.000141072341648273	0.000201325665954388	0.00010529133860937199	0.000103051962361714	6.69813892403383e-05	0.00011384561423785301	0.00015178799828514098	0.000141210889379356	0.00013055522865904398
Enterorhabdus	0.00015150723912361799	5.37767902153049e-05	0.000143679697936842	5.784487014464829e-05	0.000106222583349586	2.56568562822296e-05	0.000102726082642548	4.7270961083944104e-05	0.00011301777583191399	0.00027304783698238797	2.9182873311097804e-05	6.37022490323239e-05	0.000191950737177649	5.8655623314939695e-05	1.2390188718233901e-05	8.92242181372491e-05	1.4561552582182599e-05	1.6553750496534197e-05	0.000128787072848971	6.5506249685254e-05	1.2427463476900501e-05	7.998505807831892e-05	1.4283372518373001e-05	1.58855407674379e-05	0.000164516768963854	0.000217221678637439	0.000141932635624557	0.00014815405381235302	0.000143671282788207	0.000157372963520823	4.76775556181261e-05	6.20124117788612e-05	0.000144933096727253	0.000159742083307674	3.3364680145704806e-05	6.59502767619385e-05	1.13751542418734e-05	3.509461453233e-05	6.02354383084219e-05	7.70622637989414e-05	9.28037036839683e-05
Epulopiscium	1.7892097908691002e-07	1.18252828762693e-06	0.0	0.0	0.0	0.0	3.38879159768336e-07	0.0	1.45753909700221e-07	1.83083482609365e-07	0.0	0.0	0.0	0.0	0.0	0.0	2.2873502794600897e-07	0.0	0.0	0.0	7.2707850879862e-08	0.0	0.0	5.4853934773799e-08	0.0	1.4749635802481999e-07	0.0	1.98225185608407e-07	0.0	1.7076228924683e-07	0.0	1.5754976333174802e-07	0.0	9.34266584675305e-07	0.0	1.98146596185048e-07	0.0	1.56925983598611e-07	0.0	0.0	0.0
Eremococcus	0.0	5.91264143813463e-08	0.0	4.4198200844033895e-08	0.0	1.04327680142434e-07	0.0	4.52319382882016e-08	0.0	0.0	0.0	0.0	4.0836653367431204e-07	0.0	0.0	5.86684611999987e-08	0.0	1.03441829586034e-07	0.0	0.0	1.0196479485940801e-07	0.0	0.0	0.0	5.31931406992974e-08	0.0	0.0	0.0	0.0	9.06196690345726e-07	1.58773224818034e-06	2.27599777625864e-06	9.37686847812794e-08	0.0	0.0	2.33670886337746e-07	0.0	4.6265031021104505e-08	0.0	0.0	1.89396837668914e-07
Erysipelatoclostridium	0.000184589347145869	5.83391365687281e-05	3.43050591947396e-05	0.000127785417060897	8.59245780294621e-05	7.28973863734226e-05	0.00011648592845504599	0.000130691165427306	0.00022971454171615	0.000129766316106774	5.79772931835047e-05	6.96317461377902e-05	3.39706222530921e-05	9.18082012230775e-05	5.4745332748108505e-05	4.41545397659757e-05	5.71093453122715e-05	9.65140648621543e-05	7.787154337682521e-05	0.000140893960413235	4.0676396518521896e-05	7.696174959489542e-05	5.437172295158979e-05	0.00010276867841769	0.000124747974813329	0.000259481013614946	0.000179266101991681	4.9029881867498e-05	4.04021423646939e-05	0.00029161450930677405	8.680037718104471e-05	8.664895031524542e-05	0.00015040931233436898	0.000158455987529057	6.70306267356843e-05	0.00011278312629905701	6.17614872585702e-05	5.590392039006221e-05	0.000132178254374789	7.80707883253732e-05	0.000136926307754675
Escherichia	1.5945046623076003e-05	1.0049535429905301e-05	6.28705161497278e-06	4.46515563751969e-05	0.000256897258696192	6.28959516409163e-05	5.59665002890894e-06	0.0019222804366650899	2.01189461811353e-05	3.996079328006211e-06	2.2216969270300203e-06	8.60029820319207e-06	3.58614067008024e-06	4.99896394895274e-06	0.000129582061861007	3.27601106270059e-06	4.8474186424637396e-05	1.9053226000391197e-05	4.19873974598001e-06	9.38863932412915e-05	5.600770442624971e-05	0.000132336213671862	9.15036757435342e-05	0.000625035994215255	2.30523746701425e-05	0.00231658030922195	0.000231491242129181	6.31766946498991e-06	5.16118026261809e-06	4.4289683219001396e-05	5.4520286796893796e-05	1.9395580680990698e-05	0.00011818681902155801	4.63504931272119e-05	5.96210345317674e-06	0.000179914748755284	0.0007162775665805809	0.00232847371806906	9.51272257505345e-06	0.00015595648308154298	4.2486192312123704e-05
Ethanoligenens	4.49724360937468e-07	2.042444084365e-06	9.32205879146883e-07	1.57050752189712e-06	1.01377074181902e-06	4.09965821587572e-06	3.7770140243367897e-06	2.77051349476585e-06	9.641219244978581e-07	9.91689760179196e-07	1.2125450323799999e-06	5.650378764404e-07	6.86522453118107e-07	1.28341020096029e-06	1.53139562839378e-06	3.7754691866076604e-07	9.58237308689884e-07	3.37808969228671e-06	1.0676572948328899e-06	2.07677928301636e-06	2.32644801214155e-06	3.28728855282472e-06	2.48743592599725e-06	2.68644346835933e-06	6.262782798793671e-07	1.23949337016558e-06	1.0641032957311399e-06	3.2493167430110697e-06	5.014976557212579e-07	1.14829362736997e-06	6.72434414027888e-07	2.58142700076184e-06	5.31114669836146e-06	8.52143883599896e-07	1.40869241588647e-06	1.18307878476606e-06	2.4091278908571098e-06	2.42995376490915e-06	1.51817844423696e-06	1.52954619809398e-06	1.9539459276333196e-06
